17,0,1,2,1,3,0.0317995,0.219869
17,2,3,4,1,2,10.5417,-15.4468
17,3,5,6,2,3,-0.4989,0.891703
17,5,7,8,1,0,-1.74908,7.89313
17,6,9,10,0,2,-1.4476,-2.39442
17,4,11,12,3,0,0.142809,-2.22225
17,11,13,14,3,1,-1.14829,1.44297
17,13,15,16,3,2,0.00287901,1.12721
17,14,17,18,2,1,2.08324,-6.62657
51,0,1,2,0,1,0.034969,0.296147
51,1,3,4,2,0,3.80556,-10.7591
51,2,5,6,3,2,1.14689,-0.44573
51,5,7,8,3,0,0.255971,-1.13205
61,0,1,2,1,3,0.236484,-0.764259
61,2,3,4,3,2,-0.0881931,1.71166
61,3,5,6,2,1,0.198247,1.49954
61,6,7,8,0,3,4.20189,4.17672
93,0,1,2,1,3,0.269,-1.13135
93,2,3,4,2,3,9.15771,-12.2864
93,4,5,6,0,1,0.0247333,0.502399
93,6,7,8,0,2,-1.7116,-3.28823
126,0,1,2,3,2,0.30408,0.419105
126,1,3,4,1,2,5.98748,-10.6303
126,3,5,6,1,0,-0.711771,3.22415
126,2,7,8,2,0,0.812528,-2.79741
136,0,1,2,2,3,0.294396,-1.94719
136,2,3,4,0,2,0.222237,2.2305
136,3,5,6,3,1,-0.238139,1.86027
136,6,7,8,0,1,-2.89003,7.16127
159,0,1,2,0,1,-0.0320605,0.188521
159,1,3,4,2,3,-3.45633,6.84962
159,2,5,6,0,2,0.934788,-4.34583
171,0,1,2,3,0,1.76824,3.40301
171,1,3,4,2,1,-0.719466,-3.12802
171,4,5,6,0,2,-1.0032,-3.93723
186,0,1,2,1,2,-103.273,33.1832
186,1,3,4,0,1,7.31733,-7.1373
186,4,5,6,2,1,-2.12615,-2.62015
186,2,7,8,0,2,1.30169,-5.60242
198,0,1,2,1,0,95.8176,-34.16
198,2,5,6,2,3,-4.0659,9.31979
216,0,1,2,2,3,1.86984,0.931134
216,1,3,4,3,2,-17.9011,2.22176
216,2,5,6,1,3,-20.4583,19.4942
216,6,7,8,0,2,-3.07949,-5.69854
231,0,1,2,0,2,-0.0797777,0.464922
231,1,3,4,3,0,0.48593,-1.45483
231,3,5,6,1,3,4.66482,0.511969
231,4,7,8,1,0,-2.51096,4.7812
231,2,9,10,1,2,3.75939,2.07028
247,0,1,2,2,0,-0.187206,1.39169
247,1,3,4,0,1,0.34442,1.66614
247,3,5,6,0,2,-0.154853,0.470879
247,2,7,8,1,3,19.5731,-16.554
247,7,9,10,3,0,5.05647,6.11995
275,0,1,2,2,3,0.108516,-0.991307
275,2,3,4,0,3,-51.6077,43.8231
275,3,5,6,0,2,-0.0922024,0.710372
275,5,7,8,2,1,-0.0427253,0.208012
275,4,9,10,1,2,3.08547,-6.31038
307,0,1,2,2,1,-0.0855396,0.87215
307,1,3,4,1,0,0.0853237,2.05694
307,3,5,6,1,2,-0.198452,0.243992
307,2,7,8,0,2,1.46108,-4.99696
586,0,1,2,3,1,-0.0424441,0.918797
586,1,3,4,1,0,-0.21539,-0.706787
586,3,5,6,3,2,-0.400025,2.78762
586,2,7,8,0,1,-5.94894,7.40195
586,8,9,10,2,3,0.729049,0.292171
607,0,1,2,3,0,1.94725,5.21897
607,3,5,6,1,2,-4.86026,-3.86608
607,6,7,8,0,3,1.45309,3.97572
682,0,1,2,3,0,-0.013305,1.15933
682,1,3,4,3,1,-0.0801702,0.75995
682,3,5,6,0,2,-0.174171,0.405955
682,2,7,8,3,2,1.07952,2.30075
682,7,9,10,1,2,-23.9819,17.1909
728,0,1,2,2,1,-0.0123966,-0.123496
728,2,5,6,1,3,-0.0208852,0.761882
728,6,7,8,0,3,3.40638,5.13231
743,0,1,2,3,1,0.0671221,-0.028679
743,4,5,6,2,3,-4.53032,8.70397
743,2,7,8,0,2,-0.0857134,0.797761
793,0,1,2,3,1,-0.037728,0.451834
793,1,3,4,2,3,-2.3079,7.46049
793,2,5,6,3,0,-1.56133,5.57219
804,0,1,2,3,1,0.0967878,0.771495
804,1,3,4,2,3,-1.85037,6.36465
804,2,5,6,1,3,-0.19744,1.06879
804,6,7,8,3,0,-0.136179,-0.354358
817,0,1,2,2,1,-1.00474,-3.85412
817,2,3,4,1,3,0.0371216,-0.241903
817,4,5,6,0,1,1.22291,5.08993
817,5,7,8,0,3,0.363015,0.383653
848,0,1,2,2,0,-10.601,6.71884
848,1,3,4,0,2,-3.03141,-4.39182
848,3,5,6,3,1,0.485406,-0.927215
848,4,7,8,1,3,-1.18863,6.07298
848,2,9,10,0,1,-0.832289,1.97813
869,0,1,2,2,1,-0.0900823,-0.0818741
869,1,3,4,0,2,0.176086,1.63581
886,0,1,2,2,3,0.238564,-0.722456
886,2,3,4,2,0,5.68391,-10.7051
886,4,5,6,0,2,-2.29053,-2.37578
886,5,7,8,0,1,0.158906,1.01467
886,6,9,10,3,2,-1.01249,3.19907
886,11,13,14,1,3,-3.93231,11.2325
886,12,15,16,1,2,-3.30304,-0.143205
896,0,1,2,2,0,1.12511,-5.90047
896,2,3,4,0,3,0.321697,-1.73135
896,4,5,6,1,0,-8.59051,8.98108
896,6,7,8,3,2,-0.673766,0.254405
896,7,9,10,3,0,0.154161,-0.956823
937,0,1,2,1,3,0.412276,-1.2416
937,2,3,4,1,2,-1.23527,-3.85229
937,4,5,6,0,2,-1.09141,-5.14723
948,0,1,2,2,1,-0.0122035,0.195732
948,1,3,4,2,3,-7.09196,13.379
948,2,5,6,3,0,-1.18494,4.11922
960,0,1,2,3,1,0.0550389,-0.0359457
960,1,3,4,1,2,0.124192,1.73396
960,2,5,6,0,1,21.1443,1.27014
960,5,7,8,3,2,0.707753,0.536814
983,0,1,2,1,2,-30.4129,28.1374
983,1,3,4,0,3,-1.72724,4.72032
983,3,5,6,2,0,-2.93314,-1.57354
983,2,7,8,0,2,-1.59023,-4.24612
983,8,9,10,1,3,-0.363144,1.82859
995,0,1,2,1,2,-39.6281,26.7666
995,4,5,6,2,3,-6.75703,9.89421
995,2,7,8,3,0,0.129093,0.0767084
1030,0,1,2,1,2,-0.0137593,0.0349677
1030,1,3,4,3,1,-0.154901,1.0005
1030,4,5,6,1,0,-0.532241,2.73493
1030,2,7,8,0,1,-0.720279,-0.434246
1043,0,1,2,3,2,1.712,5.02498
1043,1,3,4,2,1,4.82533,-4.90636
1043,4,5,6,1,3,-3.51765,5.85491
1043,6,7,8,2,0,-0.554644,-2.31344
1059,0,1,2,2,3,0.203006,-0.750921
1059,2,3,4,2,0,8.9486,-15.8661
1059,4,5,6,1,3,-4.56641,10.319
1059,6,7,8,0,2,-5.76341,-3.56297
1072,1,3,4,1,2,-0.263176,0.310243
1072,2,5,6,0,2,1.51977,-5.16173
1084,0,1,2,1,3,0.472784,-1.99877
1084,2,3,4,3,1,-0.275391,2.18132
1084,3,5,6,1,2,-0.0832059,1.12564
1084,4,7,8,0,3,2.69018,1.91653
1120,0,1,2,0,2,-25.2053,30.505
1120,1,3,4,1,3,-54.1306,71.8281
1120,3,5,6,2,0,13.6677,-21.1387
