64,0,1,2,3,1,-0.0263974,-0.678754
64,1,3,4,1,3,0.169117,0.0476593
64,4,5,6,3,0,0.846354,-2.39143
64,5,7,8,0,2,0.00470098,0.509927
64,2,9,10,3,2,0.22127,0.913139
64,9,11,12,2,3,0.18726,0.0381284
64,12,13,14,1,0,-0.53327,2.67935
96,0,1,2,2,1,-7.92212,11.0655
96,1,3,4,3,1,-0.0279987,-0.461417
96,3,5,6,2,3,0.0984652,0.181749
96,6,7,8,3,0,-0.0710456,0.363968
96,4,9,10,0,3,-1.39457,4.82525
96,9,11,12,1,3,-0.143684,0.00495934
139,0,1,2,2,1,70.1573,-5.03869
139,2,3,4,1,3,0.00386132,-0.262661
139,3,5,6,3,1,0.634051,3.17566
139,4,7,8,0,1,-0.0542805,-0.042378
139,7,9,10,3,0,0.029832,0.486079
139,8,11,12,1,0,-0.345923,1.70019
162,0,1,2,1,2,0.00267155,-0.137917
162,1,3,4,2,1,-0.22609,-1.55126
162,3,5,6,1,0,-0.169644,-0.392547
162,6,7,8,2,3,-0.046882,0.166365
162,4,9,10,3,0,-0.294729,0.757633
162,9,11,12,0,3,-0.602495,-2.54115
174,0,1,2,3,2,0.0241224,0.0555883
174,1,3,4,0,3,-0.756565,-4.11327
174,4,5,6,2,3,-0.0757898,-1.7368
174,6,7,8,2,1,0.271437,-0.0273522
174,7,9,10,3,0,0.0729189,0.0455782
174,8,11,12,0,1,-11.5264,2.35356
189,0,1,2,3,2,-0.0134531,0.364047
189,1,3,4,0,1,0.0152611,-0.248102
189,3,5,6,0,2,-0.769051,-3.076
189,6,7,8,1,3,0.290912,0.83584
189,4,9,10,0,3,1.40346,4.10308
189,10,11,12,3,1,0.219347,5.73375
201,0,1,2,2,0,40.5613,-8.52681
201,2,3,4,0,1,0.0425367,-0.38568
201,3,5,6,2,3,0.390466,0.912235
201,6,7,8,3,0,0.177279,-0.270544
201,4,9,10,3,1,-1.08157,5.39435
201,10,11,12,0,3,-1.28141,4.85493
219,0,1,2,2,1,-17.0252,3.04202
219,1,3,4,0,1,0.0215073,-0.18848
219,3,5,6,3,1,4.97764,-5.31717
219,5,7,8,0,2,5.04436,-3.01352
219,4,9,10,0,3,1.0767,3.74491
219,9,11,12,2,0,5.28738,13.9247
219,12,13,14,1,2,-1.08766,2.17593
219,14,15,16,2,1,-0.882026,2.52932
219,10,17,18,0,1,-0.553077,5.80773
234,0,1,2,3,1,0.0846141,-0.12836
