5,0,1,2,0,2,0.0362539,0.276504
5,2,3,4,2,0,-0.0237326,1.3674
5,3,5,6,0,1,-0.968611,-3.28903
13,0,1,2,2,3,0.564584,-0.421805
13,1,3,4,3,2,-1.13919,0.162454
13,3,5,6,1,3,-4.84283,-0.864782
13,4,7,8,1,2,-16.4321,3.23206
24,0,1,2,2,3,0.714465,-0.438855
24,1,3,4,2,1,-0.116954,0.89906
31,0,1,2,2,3,0.598295,1.19739
31,1,3,4,1,3,-1.33277,-3.90218
47,0,1,2,2,3,0.599812,-0.508048
47,1,3,4,1,2,-60.2653,23.3294
57,0,1,2,3,2,1.60715,-0.0698738
57,2,3,4,2,0,0.221235,0.213027
57,3,5,6,1,2,-23.5326,19.8039
81,0,1,2,1,2,-1.13658,4.63935
89,0,1,2,3,1,-3.50326,5.01549
89,1,3,4,1,3,-20.8623,8.13294
101,0,1,2,2,0,0.0840085,-0.0526752
101,1,3,4,0,1,-0.783354,-2.13726
101,2,5,6,3,0,-1.43256,5.40231
113,0,1,2,3,1,-0.0967884,-0.258684
113,2,3,4,1,0,0.198169,-0.192695
113,4,5,6,1,3,0.309188,-0.92727
122,0,1,2,1,0,-0.183572,0.252611
122,1,3,4,0,1,-0.751109,-2.78625
122,2,5,6,2,0,19.7939,-12.7063
132,0,1,2,3,0,-0.187886,-0.504121
132,1,3,4,1,2,6.32534,-5.79538
132,2,5,6,2,1,1.86799,2.03728
150,0,1,2,3,2,0.963919,-0.430809
150,2,3,4,3,0,-0.0394029,0.804159
150,3,5,6,1,0,-1.01992,-2.70076
155,0,1,2,1,2,-1.08121,4.48537
167,0,1,2,3,1,0.856719,4.86441
167,1,3,4,1,2,-0.810457,3.93448
167,4,5,6,3,2,22.6431,65.2723
182,0,1,2,3,2,0.904096,-0.730234
182,2,3,4,0,1,-0.487387,-1.43614
194,0,1,2,3,1,0.943907,4.83559
206,0,1,2,1,2,-1.12608,4.718
212,0,1,2,1,2,-1.05432,4.06817
227,0,1,2,0,2,-0.853071,4.70747
227,1,3,4,0,1,-0.236459,-0.00484562
227,4,5,6,3,2,0.594608,4.81296
227,5,7,8,2,1,6.59539,-0.246353
243,0,1,2,0,3,-0.379039,1.64303
243,1,3,4,3,2,1.71988,10.4802
243,3,5,6,2,0,0.390757,-0.705118
243,5,7,8,0,2,-0.241519,2.08154
243,7,9,10,2,3,1.2318,-6.74339
243,9,11,12,2,1,7.63409,-18.8827
243,8,13,14,3,0,1.18692,-0.56956
243,14,15,16,0,1,-0.998487,-3.34155
243,4,17,18,1,3,-2.35761,-3.9551
262,0,1,2,3,0,-1.4561,4.49863
262,1,3,4,2,1,-0.00742813,0.666595
271,0,1,2,0,2,6.51598,5.02578
271,1,3,4,3,2,0.770278,1.21393
271,2,5,6,0,1,-0.611634,-2.41586
293,0,1,2,0,3,-0.612008,-0.434621
293,1,3,4,3,2,1.92174,13.7407
293,3,5,6,1,0,-0.846802,1.21436
293,5,7,8,2,3,1.19106,-6.87922
293,7,9,10,3,0,-1.4666,-9.29361
293,9,11,12,3,1,16.5113,78.8501
293,11,13,14,0,2,22.0678,141.884
293,13,15,16,1,2,-3.10562,-0.954736
