7,0,1,2,2,3,0.0393838,-0.211292
7,2,3,4,0,2,-0.0177138,-0.277382
15,0,1,2,2,3,0.0768889,-0.604266
15,2,3,4,2,1,-2.74179,-1.41772
26,0,1,2,2,1,-0.710165,2.64797
26,1,3,4,2,0,-67.6288,23.2858
33,0,1,2,1,0,6.0382,-1.36017
33,2,3,4,1,2,-0.634875,-3.27068
49,0,1,2,1,2,-0.210811,-1.26549
49,2,3,4,0,3,-0.397064,1.72068
59,0,1,2,2,3,4.05509,3.22789
59,1,3,4,0,1,0.226818,-1.0548
91,0,1,2,3,2,0.186237,-0.932933
91,2,3,4,1,2,-7.71451,8.98894
124,0,1,2,3,0,29.0447,10.8719
124,1,3,4,2,1,-2.97295,-2.67387
134,0,1,2,3,2,0.341662,-0.135619
134,2,3,4,0,3,-0.462955,1.79471
157,0,1,2,2,0,4.92611,4.47936
157,1,3,4,1,2,-5.56353,1.85256
169,0,1,2,3,2,0.329445,-1.54395
169,2,3,4,1,0,3.80493,3.33409
184,0,1,2,3,1,0.72986,-0.970386
184,1,3,4,2,0,-11.0192,8.07393
196,0,1,2,2,0,3.20805,4.53481
196,1,3,4,1,0,12.6904,12.5173
214,0,1,2,0,1,0.240002,-0.185717
214,1,3,4,0,2,0.07279,-0.17337
229,0,1,2,3,1,1.19434,-1.64676
229,1,3,4,1,2,1.69475,5.18871
229,4,5,6,2,1,-0.789319,-4.33989
245,0,1,2,0,1,0.00941204,0.536728
245,1,3,4,3,1,-1.04226,0.951124
245,3,5,6,1,0,-7.60514,-34.2653
245,5,7,8,3,2,0.135023,0.594947
245,6,9,10,1,2,0.0101376,-0.923278
245,4,11,12,2,0,2.53597,4.35914
264,0,1,2,2,1,-0.3063,0.482204
264,1,3,4,2,0,-4.94598,6.73755
273,0,1,2,3,0,-8.28411,4.6123
273,2,3,4,2,1,-1.78107,-4.91407
305,0,1,2,0,1,0.285066,-0.330443
305,1,3,4,2,1,-3.74085,-2.83283
584,0,1,2,3,2,0.187534,-0.735554
584,2,3,4,1,2,-5.5231,5.61828
680,0,1,2,3,2,0.0343358,-0.41911
680,2,3,4,1,0,-12.9063,10.4673
726,0,1,2,2,3,0.120749,-1.05471
726,2,3,4,1,2,-0.183716,1.1245
754,0,1,2,2,1,-0.453161,2.42682
791,0,1,2,2,3,-0.0174701,0.403786
791,2,3,4,1,2,-0.502003,-2.09433
802,0,1,2,3,1,0.570978,-1.06595
802,1,3,4,1,2,-0.655148,-2.60723
815,0,1,2,2,0,6.41649,5.67424
815,1,3,4,3,0,-1.54602,4.80897
846,0,1,2,3,0,-70.8182,-7.46897
846,2,3,4,3,2,-0.310645,0.872196
867,2,3,4,2,3,-35.7943,-19.9563
894,0,1,2,0,1,0.0819085,0.792973
894,1,3,4,3,0,2.29522,-2.61912
894,3,5,6,2,3,6.50677,0.660353
894,4,7,8,3,2,-0.249582,0.251183
910,0,1,2,1,3,1.25488,-0.276724
910,2,3,4,2,3,-3.24365,6.39613
927,0,1,2,2,0,2.51703,1.5224
927,1,3,4,3,0,-1.16403,3.16673
935,0,1,2,0,2,0.059055,-1.39581
935,2,3,4,3,0,-7.02409,4.29457
946,0,1,2,2,1,-1.59225,-3.1372
958,0,1,2,2,1,-1.56568,-4.13342
958,2,3,4,2,3,-0.0502643,0.0886025
973,0,1,2,1,2,-1.46223,3.39779
973,1,3,4,0,2,-0.0893586,0.931152
981,0,1,2,1,3,1.10445,2.90752
981,2,3,4,1,2,-0.173593,0.71149
993,0,1,2,1,2,-0.502549,-2.69204
993,2,3,4,2,1,-0.141996,0.112544
1041,0,1,2,2,3,0.125734,0.142818
1041,2,3,4,3,2,-0.270323,1.09029
1057,0,1,2,2,0,-48.1671,49.9869
1057,2,3,4,0,3,-0.808335,3.9232
1070,0,1,2,1,2,-0.375495,-2.21401
1070,2,3,4,0,1,-0.331071,1.47564
1094,0,1,2,0,2,0.206387,-0.13005
1094,2,3,4,1,2,-4.12116,5.65676
1118,1,3,4,2,1,-2.06969,-1.44604
1136,0,1,2,2,3,0.09011,-0.655544
1136,2,3,4,0,2,-0.0483953,0.551028
1229,0,1,2,1,0,4.79701,-1.14745
1229,2,3,4,1,2,-0.778224,-2.10345
1246,0,1,2,0,2,0.0399379,-0.547184
1246,2,3,4,3,2,-6.43381,2.81641
1258,0,1,2,0,2,0.135138,-0.930057
1258,2,3,4,1,3,1.97535,-1.04364
1285,1,3,4,2,0,-16.2503,7.31901
1297,0,1,2,1,2,-0.418096,-0.8726
1297,2,3,4,3,2,3.71546,2.96496
1347,0,1,2,1,2,-0.556594,-2.92037
1360,0,1,2,3,0,4.65883,4.64032
1360,1,3,4,1,2,-0.957536,-4.57561
1380,0,1,2,3,1,0.551155,1.03731
