66,0,1,2,0,1,-0.629514,1.76902
66,1,3,4,2,3,-5.11741,7.19451
66,3,5,6,2,1,-0.0630952,-0.394845
66,6,7,8,1,0,-2.78837,-1.93682
66,8,9,10,0,3,-5.37456,3.95269
66,9,11,12,3,1,0.552815,-0.565451
66,11,13,14,3,0,-0.478515,0.0132188
66,14,15,16,0,1,-0.977538,0.27067
66,10,17,18,1,2,-52.7158,13.9263
66,2,19,20,0,2,-1.60583,-2.5246
66,20,21,22,2,1,4.65034,-3.44676
66,22,23,24,3,2,0.3174,0.965737
66,23,25,26,1,3,-4.17273,5.31149
176,0,1,2,3,2,1.91084,1.56591
176,1,3,4,1,2,-0.986373,-3.12252
176,4,5,6,2,1,-33.8866,21.857
176,5,7,8,0,1,0.0775959,0.815121
176,7,9,10,1,0,4.79885,-1.97901
176,9,11,12,2,0,0.495244,-0.15255
176,10,13,14,0,2,-0.0755966,-2.71171
176,13,15,16,0,3,13.0114,-5.56404
176,14,17,18,3,2,0.394135,-3.82355
176,8,19,20,3,0,0.460265,-1.02452
176,19,21,22,2,1,-0.409662,-0.0563734
176,2,23,24,0,1,-0.0347148,-0.965376
221,0,1,2,3,1,0.205699,0.317451
221,1,3,4,2,3,-35.6881,20.7511
221,3,5,6,0,2,-0.0983429,-2.91336
221,5,7,8,2,0,3.32958,10.3765
221,7,9,10,2,1,0,-0.512589
221,6,11,12,3,2,0.190276,-3.09285
221,11,13,14,3,0,-3.48375,12.6899
221,13,15,16,0,1,0.571666,-1.37751
221,14,17,18,1,0,-0.611007,3.29807
221,4,19,20,2,1,0.695369,-1.45314
221,2,21,22,3,1,1.05909,2.90009
221,21,23,24,0,2,3.27792,-3.3295
221,23,25,26,2,0,-2.57566,-0.393728
221,26,27,28,1,2,3.83641,-7.46442
221,24,29,30,3,0,-2.12066,5.85256
221,30,31,32,0,1,-1.11782,2.60016
221,31,33,34,1,0,-0.136327,-0.396124
236,0,1,2,0,1,0.105311,0.788073
236,1,3,4,2,1,26.1128,-29.7046
236,4,5,6,3,0,-3.85765,-6.76742
236,5,7,8,1,0,-0.954816,-3.10693
236,6,9,10,2,3,4.14779,10.9273
236,9,11,12,0,3,-0.396717,5.68558
236,10,13,14,3,2,-0.276482,-1.90638
236,14,15,16,2,0,0.00650188,3.68549
236,15,17,18,1,2,-1.84565,-3.43777
236,2,19,20,0,2,-4.64863,-1.14393
236,20,21,22,1,3,0.251748,-0.931246
236,22,23,24,3,1,2.09443,1.75956
236,23,25,26,0,1,-0.347624,1.79592
236,24,27,28,2,1,1.07634,2.38511
253,0,1,2,0,1,0.0667283,0.555458
253,1,3,4,0,2,0.281379,1.91594
253,3,5,6,2,0,-1.09005,0.0460987
253,6,7,8,3,0,0.415365,2.80364
253,8,9,10,2,3,2.31256,2.01966
253,2,11,12,2,1,0.606098,2.92312
253,11,13,14,1,0,-0.10423,0.603038
253,13,15,16,3,1,1.66425,-3.58599
253,14,17,18,1,2,-0.199978,0.531834
253,17,19,20,0,3,-2.65102,2.61116
253,20,21,22,3,2,1.05014,-1.92414
253,12,23,24,1,3,-0.209779,2.40068
253,24,27,28,0,2,-0.658435,-1.9928
280,0,1,2,3,2,3.89257,2.01691
280,1,3,4,0,2,0.0951858,0.627081
280,3,5,6,2,1,0.0755373,0.663419
280,5,7,8,3,1,-0.281543,0.839847
280,8,9,10,1,3,0.424738,2.16275
